Data,ABEV3,AZUL4,B3SA3,BBAS3,BBDC3,BBDC4,BBSE3,BEEF3,BPAC11,BRAP4,BRDT3,BRFS3,BRKM5,BRML3,BTOW3,CCRO3,CIEL3,CMIG4,COGN3,CPFE3,CRFB3,CSAN3,CSNA3,CVCB3,CYRE3,ECOR3,EGIE3,ELET3,ELET6,EMBR3,ENBR3,ENGI11,EQTL3,FLRY3,GGBR4,GNDI3,GOAU4,GOLL4,HAPV3,HGTX3,HYPE3,IGTA3,IRBR3,ITSA4,ITUB4,JBSS3,KLBN11,LAME4,LREN3,MGLU3,MRFG3,MRVE3,MULT3,NTCO3,PCAR3,PETR3,PETR4,QUAL3,RADL3,RAIL3,RENT3,SANB11,SBSP3,SULA11,SUZB3,TAEE11,TIMP3,TOTS3,UGPA3,USIM5,VALE3,VIVT4,VVAR3,WEGE3,YDUQ3
28/03/2019,16.75,37.25,32.07,48.02,30.8333,35.1833,26.3,6.8732,34.19,30.58,24.14,22.6,51.4,12.45,40.9796,11.79,9.57,13.62,10.91,30.75,20.01,42.15,15.68,54.5,16.04,9.72,42.66,35.8764,37.25,18.53,17.31,40.77,15.8,20.1,14.88,32.4,7.05,25.61,30.55,29.38,25.9,38.9,29.6667,12.05,34.1,15.47,17.25,16.1148,38.4545,21.3487,5.98,13.76,23.54,27.84,82.9968,30.96,28.06,15.34,65.0,18.64,30.8476,43.23,41.0,29.0,46.4,24.72,11.77,39.3253,23.7,9.68,49.3,47.21,4.18,18.05,27.21
29/03/2019,16.83,38.27,32.12,48.72,31.5417,35.7833,26.52,6.9126,35.87,31.9,23.15,22.65,50.9,12.57,41.7308,11.74,9.49,13.9,10.6,30.48,20.09,42.65,16.25,54.75,16.27,9.59,42.71,36.6761,37.86,18.45,16.98,40.28,16.0,20.4,15.14,32.8,7.11,25.9,30.76,29.89,25.9,38.92,30.4167,11.98,34.43,15.92,16.99,16.7128,39.8182,21.6063,5.98,13.99,23.39,25.2,83.48100000000002,31.15,28.06,15.68,65.3,19.15,31.4857,43.71,42.0,29.8,46.55,24.84,11.79,39.3253,23.5,10.04,50.93,47.5,4.22,18.0,26.6
01/04/2019,16.82,38.94,32.58,49.2,31.6,36.07,26.38,6.9716,36.22,32.99,23.45,23.0,51.73,12.46,41.5134,11.74,9.61,13.89,10.35,29.7,20.1,43.61,16.92,54.32,16.12,9.4,43.33,37.2359,38.85,18.7,17.52,40.48,16.0,20.55,16.08,33.4,7.55,25.65,30.84,30.35,26.29,38.55,30.6667,11.98,34.16,16.23,17.44,16.952,39.8091,21.4112,6.05,14.15,23.21,25.89,83.0849,30.87,28.0,15.59,64.59,18.73,31.4667,44.59,42.16,30.55,47.87,24.88,11.8,39.1756,23.55,10.22,52.6,47.62,4.27,18.07,26.7
02/04/2019,16.77,38.8,32.66,48.77,31.3,35.59,27.25,7.0994,36.2,32.1,23.48,22.95,49.7,12.64,40.8116,11.83,9.14,13.65,10.34,29.5,20.13,43.03,16.88,54.05,16.05,9.17,42.5,35.7664,37.35,18.61,17.3,40.7,16.064,21.0,16.08,33.0,7.49,25.32,31.11,30.22,26.12,38.75,30.7333,11.87,33.62,15.86,17.72,16.7227,39.3364,20.7687,5.91,13.96,23.37,25.17,83.2268,31.0,28.29,15.72,65.68,19.16,31.5714,43.99,40.41,30.47,48.05,24.8,11.67,38.926,23.245,9.7,51.63,47.07,4.55,18.25,27.19
03/04/2019,16.84,38.96,31.56,48.25,30.9,35.19,27.79,6.9814,36.82,32.25,23.9,23.0,48.7,12.26,40.3767,11.68,8.84,13.69,10.24,29.2,20.15,44.11,17.13,52.8,15.73,9.0,43.34,35.4465,36.9,18.46,17.18,40.66,15.904000000000002,21.39,16.0,33.9,7.48,25.4,30.16,29.83,26.04,38.7,31.1667,11.75,33.32,15.6,17.42,16.4537,39.2727,21.1338,5.9,13.74,23.33,21.25,83.4855,30.35,27.54,15.46,65.5,18.84,30.419,43.72,40.81,30.45,46.9,24.67,11.77,40.1337,22.9,9.69,51.78,47.51,4.38,18.47,27.13
04/04/2019,17.32,38.79,32.74,48.83,31.4,36.1,28.0,7.0404,38.5,32.81,24.8,23.56,48.85,12.5,40.604,12.32,9.4,13.98,10.86,28.99,20.24,43.94,16.98,52.6,16.17,9.34,43.84,36.1463,37.84,18.8,17.55,40.06,16.22,22.6,16.2,34.05,7.65,25.7,29.3,29.63,26.17,39.08,30.6767,11.8,33.82,15.78,16.86,16.653,40.0,21.125,6.28,13.95,23.66,24.9,83.2927,31.35,28.47,15.7,67.35,18.89,30.381,44.79,41.28,30.09,45.44,24.77,12.3,42.1499,23.6,9.68,52.16,48.87,4.38,18.81,28.22
05/04/2019,17.44,37.45,32.9,49.11,31.57,36.4,28.31,7.355,37.85,32.31,24.51,23.82,48.73,12.53,40.7226,12.32,9.3,14.05,10.65,29.44,20.0,46.0,16.81,53.12,16.38,9.27,44.01,35.7364,37.51,19.38,17.69,40.72,16.56,22.64,15.77,34.0,7.51,25.38,28.75,29.44,26.5,39.0,31.6933,12.07,34.55,16.6,16.95,16.643,40.0,21.2488,6.66,14.27,23.83,28.9,83.1223,32.05,28.78,15.97,68.85,18.5,30.3619,45.74,40.42,31.21,45.2,25.45,12.45,41.5211,23.5,9.64,51.98,49.63,4.53,19.07,28.57
08/04/2019,17.35,35.81,33.0,49.19,31.68,36.45,28.25,7.3452,37.98,33.24,23.9,24.08,48.54,12.23,38.6964,12.59,9.21,14.35,10.56,29.32,20.15,46.28,17.15,51.7,16.2,9.38,44.3,34.6368,36.21,19.35,17.85,40.27,16.494,22.75,15.85,32.9,7.56,24.2,28.0,29.23,26.0,38.04,32.19,12.06,34.34,17.25,17.32,16.0351,38.9182,20.8425,6.8,14.0,23.32,29.0,83.7326,32.74,29.25,15.97,67.99,18.17,29.8667,45.44,40.64,31.89,45.39,25.77,12.48,41.7806,22.8,9.49,53.39,50.02,4.37,18.75,28.6
09/04/2019,17.7,35.75,32.02,48.45,31.49,36.31,27.7,7.3256,37.03,32.69,23.63,24.47,47.71,12.11,37.5597,12.57,9.36,14.07,10.29,29.0,19.9,45.0,16.72,50.6,16.14,9.45,43.38,33.2574,35.0,19.02,17.6,39.66,16.12,23.0,15.6,32.55,7.4,23.7,28.1,28.71,25.7,37.21,31.7333,11.88,34.15,16.9,16.96,15.6365,38.6727,20.7887,6.77,13.8,22.87,28.55,83.637,32.45,29.16,16.05,67.3,18.03,29.1429,44.89,39.97,31.77,44.7,25.61,12.36,41.6409,22.615,9.4,52.35,48.6,4.34,18.51,27.88
10/04/2019,17.55,36.05,32.14,48.81,31.2,35.79,27.58,7.3747,37.99,32.39,23.4,24.98,47.62,12.34,36.2254,12.45,9.72,14.67,10.37,29.0,20.03,46.3,16.11,51.8,16.45,9.75,42.76,33.9271,36.15,18.79,17.1,39.9,16.0,22.54,15.53,32.62,7.28,24.24,28.3,28.73,25.29,37.95,31.14,11.82,34.09,17.11,16.41,15.3475,38.8091,21.0875,6.8,14.1,23.0,27.43,83.8624,32.27,28.78,16.1,66.55,18.16,30.0762,45.14,40.0,31.37,43.13,25.74,12.41,41.8006,22.76,9.42,51.76,48.28,4.31,18.33,26.98
11/04/2019,17.25,34.78,31.42,48.35,30.87,35.22,27.31,7.355,37.3,32.41,22.94,25.2,49.26,11.9,38.1528,12.75,9.38,14.46,10.48,28.44,19.85,45.0,15.6,52.05,15.92,9.74,42.0,33.0275,35.8,18.6,16.76,39.38,15.9,22.3,15.19,33.86,7.15,23.4,28.62,28.5,25.24,37.28,31.5,11.67,33.3,16.89,16.42,15.4969,38.0909,20.75,6.72,13.59,22.4,25.74,84.1627,31.85,28.0,15.9,66.0,18.05,30.2857,44.47,40.0,31.81,42.89,25.4,12.37,42.0701,22.265,9.26,51.79,48.55,4.29,18.23,26.95
12/04/2019,17.06,33.75,30.68,46.73,30.5,34.9,27.4,7.0404,37.22,32.2,22.0,25.63,49.08,11.41,37.1644,12.38,9.25,14.01,10.32,28.84,19.59,44.04,16.15,51.0,15.76,9.19,42.01,31.2981,34.02,18.57,16.81,39.05,15.742,21.9,15.01,33.28,7.12,23.25,28.07,28.45,25.16,36.21,31.8333,11.55,32.95,17.64,16.17,15.198,37.7818,20.6038,6.51,13.4,21.8,23.19,84.1652,29.13,25.83,15.64,66.0,18.19,30.2381,44.86,38.85,32.06,42.49,24.97,12.08,42.2198,22.0,9.18,51.48,46.53,4.16,18.24,26.61
15/04/2019,17.42,32.7,31.15,46.86,30.26,34.82,27.28,6.9912,37.69,32.15,22.9,26.05,48.74,11.67,36.5021,12.05,9.02,14.08,10.15,28.95,19.82,44.97,16.22,50.9,15.79,8.8,42.32,31.7879,34.05,18.21,17.3,39.4,15.97,21.94,14.78,32.94,7.1,22.7,28.49,28.88,25.0,36.7,31.76,11.53,32.93,17.93,15.92,15.2478,37.5455,20.4375,6.74,13.66,22.05,23.88,84.1419,29.11,25.93,15.7,65.88,18.21,30.9524,44.61,39.62,32.04,42.45,25.52,11.96,42.1799,22.31,9.07,51.33,46.35,4.15,18.4,27.16
16/04/2019,17.53,33.18,31.45,47.83,30.24,34.76,27.62,7.1879,37.7,33.17,22.74,27.68,48.66,12.06,35.1678,11.9,9.03,14.05,9.95,28.51,20.0,45.95,15.62,49.92,15.65,8.65,42.83,31.9079,34.28,18.7,17.02,39.64,15.87,21.78,15.08,32.95,7.19,22.73,28.36,28.63,25.02,36.7,31.6633,11.63,32.9,19.45,15.99,15.1282,37.5273,20.3375,7.24,13.71,22.24,23.68,84.2171,30.15,26.72,15.59,66.8,18.15,31.1238,45.36,41.05,32.25,41.56,25.69,12.37,42.0401,22.67,8.95,53.1,47.0,4.01,18.75,27.0
17/04/2019,17.05,31.7,31.1,47.2,30.08,34.28,27.84,7.1781,37.96,32.75,22.25,28.23,48.87,12.11,35.8597,11.57,8.9,13.78,9.79,28.5,19.9,44.85,15.35,49.4,15.6,8.44,42.31,31.3981,33.57,19.03,17.01,39.0,15.62,21.47,14.98,32.5,7.16,21.92,28.05,27.91,25.1,36.92,31.6667,11.47,32.39,19.1,16.54,14.909,37.1727,19.9775,7.11,14.0,22.3,26.44,84.2014,30.18,26.75,15.81,64.75,17.61,30.9333,43.97,40.8,31.4,41.3,25.63,11.88,42.2996,22.235,8.81,52.25,46.5,3.92,18.51,27.09
18/04/2019,17.08,33.63,31.95,48.85,30.45,34.75,27.3,7.0797,37.96,32.81,22.54,27.61,48.32,12.23,37.4609,11.98,8.25,14.09,9.88,28.65,20.2,46.4,15.27,52.32,15.91,8.8,42.37,32.3377,34.47,19.32,17.03,39.73,15.98,21.66,14.93,32.47,7.18,23.8,28.5,28.79,24.87,37.4,30.96,11.59,32.83,18.24,16.35,15.1382,39.1091,21.35,6.93,14.39,23.1,28.96,84.2671,30.76,27.6,15.95,65.08,17.86,31.2,45.32,41.34,31.06,41.03,26.02,12.11,40.6228,22.63,9.02,52.58,47.2,3.95,18.63,27.95
22/04/2019,17.5,33.98,31.95,48.34,30.44,35.04,27.59,7.2174,38.0,32.35,23.2,28.0,48.72,12.37,36.6702,11.82,8.02,14.31,10.08,28.88,20.9,46.5,14.86,53.7,16.02,8.57,42.85,32.5876,34.82,19.51,17.19,40.45,15.998,21.74,14.95,33.15,7.1,23.11,28.7,28.5,25.15,37.26,31.5533,11.55,32.74,18.99,16.2,15.3873,39.7273,20.9,7.03,14.56,23.36,30.11,84.6502,30.87,27.44,16.06,66.0,17.56,31.4476,46.0,41.6,30.72,40.65,26.29,12.16,41.5211,22.19,8.97,51.3,46.95,3.84,18.75,27.34
23/04/2019,17.67,34.17,32.84,49.31,31.0,35.89,27.62,7.8565,39.45,32.65,24.34,29.92,48.6,12.53,38.6667,11.98,8.35,14.5,9.85,29.0,21.02,47.32,15.19,54.64,16.61,8.72,43.4,33.6872,35.42,19.18,17.68,40.24,16.004,22.3,14.73,33.88,6.99,23.89,29.15,29.23,25.0,37.83,32.6133,11.85,33.16,19.72,16.35,15.1581,39.7273,21.375,7.57,14.75,23.41,28.98,84.8351,31.12,27.68,16.23,67.0,17.13,32.4476,46.12,42.0,32.14,41.01,26.15,12.06,42.7089,22.55,8.91,51.92,47.0,3.93,19.25,26.9
24/04/2019,17.72,33.48,33.5,48.31,31.01,35.65,27.8,7.8172,39.67,31.71,23.75,29.82,47.92,12.52,37.2138,11.83,7.98,14.29,9.7,28.9,20.64,46.6,14.75,53.45,16.33,8.42,43.19,32.3377,34.68,19.31,17.4,40.32,15.94,22.12,14.6,35.01,6.94,23.13,29.23,28.95,25.0,37.8,32.4333,11.85,33.21,19.02,16.26,14.899,39.4,21.5575,7.08,14.31,23.49,28.26,85.3313,30.58,27.6,16.05,66.62,17.22,31.9238,45.15,42.64,31.85,41.69,26.31,11.87,43.1181,21.38,8.59,50.36,46.46,3.93,18.8,27.85
25/04/2019,18.31,33.25,34.77,49.1,31.0,36.07,28.53,8.0237,39.9,31.83,22.27,30.72,47.3,12.5,36.7097,11.82,7.93,14.53,9.85,29.1,21.06,45.96,14.51,55.0,16.83,8.45,43.85,33.2174,35.72,19.17,17.52,40.8,16.15,22.55,14.58,36.0,7.04,23.17,29.7,30.05,25.8,37.82,32.6667,12.04,33.72,20.49,17.12,15.3176,42.4909,21.875,7.45,14.51,23.78,29.78,85.74700000000001,30.66,27.8,17.11,67.95,17.22,32.6667,45.69,44.3,31.99,43.34,26.11,11.77,43.1879,21.25,8.7,50.33,46.7,4.02,19.05,28.11
26/04/2019,18.29,33.61,34.12,49.35,31.0,35.96,28.29,7.7975,40.13,32.12,21.85,30.5,46.45,12.5,36.8283,11.99,7.7,14.5,9.85,29.0,21.11,45.57,14.83,55.71,16.94,8.46,44.28,33.2374,35.81,19.23,17.8,40.55,16.172,21.02,14.37,35.79,6.88,23.0,29.55,31.55,26.7,37.73,31.5533,12.02,33.8,19.32,17.02,15.3873,42.0455,22.3687,7.2,14.53,24.14,31.8,85.6579,30.39,27.25,17.4,67.75,17.65,34.1619,45.67,46.39,31.99,42.75,26.0,11.75,43.5173,20.58,8.61,50.42,46.65,4.03,19.08,27.95
29/04/2019,18.35,33.66,34.4,49.37,30.91,35.49,28.6,8.1417,40.6,31.84,22.71,30.48,47.97,12.34,37.1742,11.55,7.92,14.45,9.81,29.1,21.2,46.22,14.45,56.24,17.21,8.06,44.62,33.0374,35.79,19.57,17.59,40.95,16.16,21.02,14.39,34.5,6.92,23.0,29.6,31.63,28.29,37.69,31.6333,11.8,33.53,19.35,16.8,15.4072,42.3182,22.3137,7.2,14.7,24.15,32.33,85.4037,30.37,27.37,17.74,68.25,17.56,34.5238,45.8,47.57,31.14,42.51,26.15,11.78,44.0164,21.04,8.61,50.25,46.75,4.12,18.75,27.15
30/04/2019,18.47,34.0,34.45,49.68,31.0,35.58,28.26,8.2597,41.38,31.9,23.48,31.05,47.78,12.3,37.8068,11.69,7.68,14.74,9.75,29.82,21.2,46.87,14.54,56.79,17.78,8.11,44.49,32.6876,34.65,19.64,17.51,41.8,16.42,20.75,14.15,35.12,6.8,22.78,30.26,31.93,28.08,38.18,31.3,11.91,33.83,19.77,16.6,15.6664,42.6182,23.9075,7.23,14.51,23.96,33.34,86.0092,29.96,27.11,17.2,69.14,18.1,34.4762,45.01,47.0,31.2,40.73,26.25,11.69,44.4655,21.0,8.63,50.1,46.57,4.1,18.58,27.18
02/05/2019,17.95,34.6,33.9,49.79,31.12,35.6,28.42,8.5055,40.85,30.29,23.82,30.76,46.08,12.12,36.3736,11.83,7.49,14.75,9.55,29.79,21.4,46.74,13.89,57.35,17.08,8.05,43.4,32.2577,34.13,19.71,17.5,42.0,16.22,20.16,14.0,35.42,6.71,22.56,30.35,31.55,28.0,37.29,32.1667,11.95,34.04,19.52,16.7,15.5069,41.56,23.8425,7.16,14.23,23.31,33.46,85.3396,29.51,26.73,17.2,69.1,17.54,34.2476,45.3,46.34,30.6,41.94,26.45,11.55,43.9565,21.47,8.45,48.94,45.91,4.14,18.77,27.05
03/05/2019,17.92,36.08,34.07,50.08,31.73,35.96,28.03,8.6235,40.55,31.39,22.81,30.72,46.09,12.65,37.6783,11.98,7.38,14.47,9.44,29.63,21.47,45.19,14.3,56.85,16.78,8.25,42.57,32.1878,34.28,19.51,17.53,41.87,16.028,20.49,14.23,35.3,6.84,23.69,30.48,31.75,28.08,38.27,33.3667,11.77,33.71,20.52,16.63,15.6464,41.3,24.5312,7.11,14.46,24.17,35.0,85.6781,29.56,26.85,17.25,69.26,17.65,34.1429,44.87,46.7,29.5,41.99,26.2,11.48,42.4094,21.21,8.87,50.4,45.92,4.52,18.65,26.44
06/05/2019,18.06,35.0,33.7,49.37,30.7,34.99,28.52,8.7218,40.3,30.76,22.83,31.05,45.17,12.44,38.3505,12.29,7.59,14.01,9.35,29.77,21.24,44.86,14.24,56.23,16.81,8.54,42.66,32.6076,34.34,19.3,17.57,42.07,15.882,20.38,14.08,34.79,6.75,23.3,30.59,31.9,28.36,37.96,32.8333,11.44,32.97,20.3,16.28,15.5268,40.97,25.0263,7.0,14.48,24.08,34.6,85.7181,29.54,26.77,17.04,68.55,17.61,33.619,44.0,46.44,30.47,41.33,25.95,11.43,42.0202,21.26,8.78,49.66,45.51,4.56,18.36,26.1
07/05/2019,17.65,35.28,33.66,49.49,27.5182,31.6091,27.58,8.5547,40.1,30.98,23.63,31.05,44.07,12.1,36.6504,12.2,7.5,13.91,9.25,29.9,20.8,44.56,14.18,56.6,16.98,8.28,42.2,32.4977,34.05,19.2,17.63,42.35,15.92,20.19,14.22,34.42,6.72,23.5,32.75,31.53,28.76,37.81,33.1667,11.49,32.6,19.77,15.95,15.0285,41.23,24.0187,6.82,14.8,23.78,33.23,85.354,29.22,26.35,17.27,68.03,17.6,33.3619,43.7,48.1,31.3,40.99,26.07,11.47,40.8224,21.4,8.46,49.7,45.85,4.72,18.14,26.65
08/05/2019,17.92,37.0,34.35,50.59,30.98,35.49,27.43,8.5645,39.85,30.58,23.9,30.39,43.75,12.19,36.9667,12.16,7.82,13.97,9.4,30.19,21.2,45.27,14.27,58.65,17.11,8.35,42.15,32.8875,34.23,19.18,17.44,42.53,15.962,20.69,14.5,33.99,6.84,24.52,34.58,32.4,29.26,39.0,33.1667,11.54,32.97,20.16,15.89,15.2478,42.19,24.1875,6.75,14.93,24.3,35.4,85.4547,30.22,27.37,17.71,69.12,17.63,34.9524,44.6,48.2,31.58,41.28,26.39,10.95,39.4251,21.73,8.58,49.0,45.75,4.53,18.61,27.31
09/05/2019,17.49,38.0,33.9,51.03,30.37,34.87,27.62,8.5055,40.14,30.5,24.49,30.73,40.53,12.25,35.7312,12.12,7.69,13.89,9.61,30.35,20.56,44.25,14.25,58.65,17.25,8.53,42.35,32.5376,33.9,19.21,17.6,42.71,16.12,20.25,14.24,33.5,6.75,24.84,35.55,32.25,28.83,38.5,33.1667,11.49,32.56,20.8,16.48,15.6963,41.1,23.3787,6.5,15.6,24.21,35.06,85.3664,29.36,26.83,17.97,68.34,17.35,34.5905,43.81,47.8,33.59,44.16,26.34,10.93,40.1238,21.8,8.51,48.54,45.5,4.74,18.55,27.91
10/05/2019,17.3,38.09,33.3,50.16,30.06,34.56,28.1,8.2793,41.75,31.19,23.95,29.88,40.05,12.2,33.4084,12.35,7.54,13.78,10.1,30.75,20.0,44.76,14.39,53.62,17.15,8.7,42.57,31.688,32.94,19.29,17.39,41.8,16.206,19.96,14.15,34.29,6.75,25.5,35.0,32.4,29.6,38.32,33.6933,11.45,32.41,20.03,16.4,15.1083,41.4,23.3125,6.37,15.59,23.92,36.32,85.2479,29.35,26.68,18.04,68.07,17.28,34.9905,43.44,45.8,32.5,40.35,25.99,10.89,41.25,21.7,8.43,49.46,45.33,4.61,18.43,28.5
13/05/2019,17.01,36.6,32.34,48.37,29.2,33.7,28.0,7.6205,41.75,29.75,23.58,29.98,37.25,11.8,31.9258,12.14,7.36,13.23,10.0,30.44,19.8,44.49,13.71,49.5,16.7,8.33,42.34,30.0886,32.14,18.91,17.12,41.41,15.862,19.6,13.81,34.95,6.63,23.71,34.8,31.69,29.15,37.91,32.6167,11.25,31.9,19.74,15.78,14.8492,40.45,22.5025,6.32,15.39,23.19,35.5172,85.2363,28.51,25.9,17.45,67.55,17.11,33.3333,42.4,42.6,32.03,38.13,25.38,10.6,41.38,21.0,8.18,47.43,44.9,4.73,18.0,28.3
14/05/2019,16.94,35.15,32.6,47.9,28.95,33.6,28.6,7.9647,40.79,29.7,22.95,31.26,38.59,11.92,31.6292,12.22,7.39,13.38,9.96,30.02,20.04,44.2,14.33,51.17,16.6,8.38,41.8,32.1478,33.45,18.93,17.25,42.79,16.004,19.74,13.95,36.5,6.64,23.05,34.81,30.9,29.1,37.6,32.83,11.27,31.75,21.39,15.64,15.0485,40.05,22.2812,6.49,15.6,22.99,34.7873,85.2897,28.52,26.0,17.68,67.55,17.15,34.2571,43.5,43.21,32.3,37.45,25.7,10.64,40.01,21.25,8.15,47.59,44.9,4.55,18.01,28.15
15/05/2019,16.61,34.63,32.5,47.11,28.69,33.24,28.25,7.9155,40.0,29.81,22.75,31.53,38.55,11.79,31.9554,12.05,7.41,13.08,9.44,29.72,20.2,43.8,14.33,50.0,15.95,8.27,42.0,31.9778,33.39,18.14,17.1,42.85,16.418,19.86,13.92,37.2,6.51,22.66,35.0,29.91,28.73,36.95,32.3333,11.25,31.85,22.01,15.49,15.0684,40.71,21.625,6.35,15.48,22.66,34.5173,85.125,28.32,25.88,18.24,66.32,16.94,34.2762,43.07,42.22,32.07,36.8,25.1,10.66,39.87,21.19,7.95,47.95,44.85,4.3,18.0,27.38
16/05/2019,16.64,33.3,31.9,45.64,28.17,32.85,28.38,7.7484,39.94,28.82,21.9,32.07,37.69,11.62,31.649,11.91,7.15,12.7,9.05,29.48,19.9,43.6,14.99,47.9,15.54,8.25,41.56,31.0182,32.53,17.43,16.99,42.79,16.2,19.6,13.74,36.85,6.38,20.98,34.66,29.4,28.38,36.02,32.2567,11.08,31.44,22.69,15.29,14.6997,39.7,20.875,6.85,14.99,22.19,36.4972,85.443,27.78,25.27,18.24,64.34,16.72,34.0,41.95,39.85,31.64,35.82,24.8,10.54,39.0,20.24,7.7,46.4,44.6,4.09,18.0,26.7
17/05/2019,16.49,32.66,31.7,44.85,28.4,33.1,27.82,7.7385,39.2,29.37,21.41,31.65,36.69,11.46,32.0147,11.77,6.84,12.49,8.8,28.9,19.85,42.27,15.39,46.43,15.26,8.27,40.25,30.5984,32.28,18.15,17.28,43.0,15.922,19.1,13.74,37.0,6.41,20.5,34.79,27.83,28.47,35.6,33.1667,11.08,31.5,23.57,15.59,14.5302,39.4,21.1025,6.75,14.8,21.57,36.4472,85.2889,27.56,24.68,18.21,63.77,16.9,33.2,41.82,40.14,32.95,38.0,24.24,10.64,38.5,19.37,7.89,47.72,44.98,4.03,18.13,26.4
20/05/2019,16.49,33.41,32.71,46.57,29.38,34.0,28.35,7.8172,39.38,29.29,22.48,31.82,40.4,11.86,33.5171,12.27,6.95,13.2,9.08,29.1,20.09,44.35,15.39,47.3,16.31,8.44,41.9,31.9978,33.37,18.61,17.94,43.3,16.46,19.02,13.78,37.0,6.49,20.85,35.5,28.15,29.15,37.13,34.7367,11.44,32.32,24.01,15.77,15.2478,40.88,21.625,7.18,15.62,22.95,35.6972,84.7317,28.07,25.52,18.75,65.0,17.1,34.6667,43.07,41.09,33.1,37.27,24.89,10.72,38.65,19.75,8.01,46.75,45.72,4.11,18.48,27.53
21/05/2019,17.09,35.24,34.32,49.23,30.65,35.4,28.34,7.709,42.56,29.69,23.43,30.04,43.15,12.21,34.1991,12.8,7.09,13.89,9.5,30.0,20.45,45.25,16.85,50.3,16.74,8.79,42.28,33.5872,34.75,18.87,18.8,43.99,16.76,19.56,14.29,38.6,6.73,22.3,36.61,29.46,30.0,38.11,34.6333,11.79,33.57,22.44,16.4,15.4969,42.0,22.4263,7.04,15.95,23.3,34.1473,84.4254,28.8,26.49,19.41,67.0,17.49,34.581,44.26,40.9,33.78,36.98,25.05,10.75,41.02,20.71,8.43,47.41,46.2,4.31,18.8,28.1
22/05/2019,17.21,35.68,33.98,48.82,30.21,34.77,28.3,7.5222,43.5,29.54,23.0,30.59,42.5,12.1,32.9142,12.57,7.3,13.82,9.47,30.13,20.85,45.87,17.14,49.6,16.78,8.58,42.15,32.9875,34.58,19.0,19.12,44.35,16.668,19.41,14.29,38.5,6.71,23.55,36.98,29.29,29.67,38.01,34.4067,11.72,33.6,22.65,16.45,15.3176,41.44,22.5312,6.83,15.97,22.8,32.0475,84.8107,28.77,26.29,19.74,66.45,17.59,34.2857,43.85,42.5,34.11,37.35,25.13,10.69,41.3,20.66,8.45,47.46,46.6,4.32,18.77,28.7
23/05/2019,17.21,35.31,34.34,48.9,30.22,34.6,28.71,7.827000000000001,43.97,29.59,23.09,30.9,42.82,12.1,31.6292,12.55,7.5,13.73,9.6,30.03,21.21,45.85,16.95,48.0,16.5,8.65,41.62,32.7376,34.61,18.74,19.0,43.83,16.5,19.61,13.95,38.67,6.52,23.64,37.5,28.89,30.09,37.99,34.2667,11.68,33.53,22.27,16.03,15.0485,41.31,22.5562,6.79,15.96,23.03,32.43,84.9977,28.27,25.84,19.64,65.69,17.81,34.6286,42.89,41.3,33.73,36.81,25.24,10.55,39.84,19.95,8.15,47.82,47.0,4.2,18.5,28.1
24/05/2019,17.06,35.45,34.2,49.62,30.02,34.26,28.6,7.7484,43.7,30.21,23.03,31.85,41.15,12.07,30.0774,12.8,7.58,13.5,9.5,29.9,21.05,44.5,17.23,47.3,16.38,8.64,41.76,33.0175,34.68,18.51,18.62,42.9,16.252,19.44,13.85,38.38,6.52,24.86,37.3,28.25,29.53,37.63,33.3,11.55,33.03,23.22,15.32,15.0485,41.0,22.1063,7.01,15.97,22.76,33.24,85.7443,28.33,26.09,19.55,65.6,18.1,34.619,42.7,40.37,33.5,34.09,25.1,10.66,40.0,19.45,8.2,48.31,46.34,4.2,18.19,28.2
27/05/2019,17.22,36.45,34.71,50.59,30.45,34.75,29.29,7.8762,44.2,31.07,23.1,31.5,41.3,12.13,30.0972,13.15,7.25,13.71,9.98,29.8,21.25,45.07,18.2,47.7,16.9,9.08,41.92,33.3773,34.71,18.82,18.7,43.3,16.398,19.6,13.82,38.75,6.5,25.5,37.15,28.2,29.99,38.13,33.0867,11.58,33.15,22.51,15.41,15.2378,41.58,22.25,7.08,16.65,23.16,32.18,86.0252,28.74,26.24,19.53,65.72,18.3,35.4476,43.65,42.0,33.33,34.41,25.19,10.71,40.0,19.65,8.23,50.19,46.75,4.26,18.29,29.35
28/05/2019,17.31,38.25,35.74,51.25,31.47,35.71,29.73,7.768,43.4,31.02,23.62,30.4,42.18,12.41,32.074,13.15,7.06,14.0,10.03,29.72,22.4,45.95,17.43,48.8,16.71,9.03,42.57,33.4373,34.7,19.31,19.11,43.13,16.554000000000002,20.03,14.14,40.28,6.59,26.49,36.93,30.04,30.72,38.51,34.03,11.87,34.08,22.6,15.38,15.6365,43.07,23.625,6.94,17.08,23.48,33.36,86.3571,29.13,26.49,19.38,67.71,18.51,36.0286,44.4,42.61,33.84,34.48,25.74,10.89,40.07,19.42,8.26,50.25,47.0,4.41,18.85,28.84
