Period,Dependent,Independent,Dickey-Fuller,ADF,Beta,Std,HalfLife,SignalStr,Corr,PeriodQt,PeriodStr
100,AZUL4,EMBR3,-3.2497863111259426,95,2.4346765920674747,0.2834892818473095,3,Long/Short,0.704785052800868,9,"100,120,140,160,180,200,220,240,250"
100,AZUL4,ENBR3,-3.432407675410755,95,2.489866340936441,1.0880423142731468,3,Long/Short,0.3626687934998812,8,"100,120,140,160,180,200,220,240"
100,AZUL4,ENGI11,-2.943082586658286,95,0.577853151278646,0.7484048518434641,5,Short/Long,0.4862513279758045,6,"100,180,200,220,240,250"
100,AZUL4,EQTL3,-3.0259203880355967,95,1.0413902110648547,0.6974147818182397,5,Short/Long,0.3818605983728204,5,"100,120,180,200,220"
100,AZUL4,FLRY3,-3.666834993199406,99,1.2873562735300643,1.8190692807850544,3,Long/Short,0.4183271949699485,8,"100,120,160,180,200,220,240,250"
120,AZUL4,GGBR4,-3.425913343240608,95,1.8324682421056644,0.10975173625442133,4,Long/Short,0.5941008022038711,8,"120,140,160,180,200,220,240,250"
160,AZUL4,GNDI3,-2.9762399592741704,95,1.2436510943849883,0.6135757400604739,7,Short/Long,0.7227031650866999,5,"160,180,200,220,240"
100,AZUL4,GOAU4,-3.1218659159972497,95,4.637800932290203,0.07264394429655707,4,Short/Long,0.4327382484936085,9,"100,120,140,160,180,200,220,240,250"
100,AZUL4,HAPV3,-3.712327515172942,99,0.6043359533257249,0.5805885007283104,3,Long/Short,0.40371668286606527,1,100
120,AZUL4,HGTX3,-3.075394870435374,95,1.194078160324085,2.12808527470688,5,Long/Short,0.6745397590226524,2,"120,140"
100,AZUL4,HYPE3,-3.093830399767389,95,0.7105820739673098,0.22166008047943386,4,Short/Long,0.17082270896303337,7,"100,120,160,200,220,240,250"
100,AZUL4,IGTA3,-3.221008318528244,95,0.7854520276917369,0.008680052209553217,3,Long/Short,0.5073444379081709,9,"100,120,140,160,180,200,220,240,250"
100,AZUL4,IRBR3,-4.7628812138554295,99,1.3888112754885165,0.21653463481436283,2,Short/Long,0.36050301668240525,8,"100,140,160,180,200,220,240,250"
100,AZUL4,ITSA4,-2.931661339374519,95,3.070428418785422,1.1235374326977254,4,Short/Long,0.5897650421346041,7,"100,120,140,160,180,220,250"
100,AZUL4,ITUB4,-2.954605830539422,95,0.976409342259488,1.0204339941923692,4,Short/Long,0.5880677706396094,6,"100,120,140,160,180,250"
100,AZUL4,KLBN11,-3.029088501602006,95,-0.9061220008939355,0.08010036259809278,4,Long/Short,-0.17052047729558462,1,100
160,AZUL4,LAME4,-3.051349203088449,95,2.72723470187728,2.6707519998728206,9,Short/Long,0.6724364186658922,3,"160,180,200"
100,AZUL4,LREN3,-3.557909004850255,99,0.6943685684572496,1.1405492114501996,3,Long/Short,0.47561523083126245,9,"100,120,140,160,180,200,220,240,250"
140,AZUL4,MGLU3,-3.1876214370122167,95,1.2374803345558796,0.5518839923701322,5,Short/Long,0.6930896819822353,2,"140,160"
100,AZUL4,MRFG3,-2.8822699346365224,90,-1.0597969727636234,0.27060535027031374,4,Short/Long,-0.1430247633187998,1,100
160,AZUL4,MRVE3,-3.186681371360773,95,3.7737434100318206,2.3758731555882444,7,Short/Long,0.7682801079504883,5,"160,180,200,220,240"
140,AZUL4,MULT3,-4.058534814254308,99,2.7559058647041654,0.7629820967928057,3,Short/Long,0.7299792727487916,7,"140,160,180,200,220,240,250"
140,AZUL4,PETR3,-3.056876145559183,95,2.192615162601986,1.6491878190159817,8,Short/Long,0.7460013592239183,3,"140,160,180"
140,AZUL4,PETR4,-3.3168549062832966,95,2.378198300082663,1.6216283567350904,7,Short/Long,0.723939584438113,4,"140,160,180,250"
100,AZUL4,QUAL3,-3.1915257657901086,95,0.7660670027463549,1.0415288133920586,4,Long/Short,0.39928736691388206,8,"100,140,160,180,200,220,240,250"
160,AZUL4,RADL3,-3.041532971773142,95,1.4026494738464292,1.1054809330046158,6,Short/Long,0.5025377113464904,3,"160,240,250"
100,AZUL4,RAIL3,-3.5015073764093367,99,1.4370985065426536,0.7692813721019508,4,Short/Long,0.39364107392642494,1,100
140,AZUL4,RENT3,-3.7326071054919865,99,1.2717489903472696,0.6193036768528848,4,Short/Long,0.7423883271712332,5,"140,160,180,200,220"
100,AZUL4,SANB11,-4.228100108519763,99,1.1618113925978761,1.2312186483296865,2,Short/Long,0.6591769841642852,9,"100,120,140,160,180,200,220,240,250"
120,AZUL4,SBSP3,-2.927628375933914,95,0.19863747715067184,0.9961440792699253,5,Short/Long,0.47662614036627143,7,"120,160,180,200,220,240,250"
200,AZUL4,SULA11,-3.1066687334138483,95,1.3541725691633706,2.42586554737864,9,Short/Long,0.7242597358482306,4,"200,220,240,250"
100,AZUL4,SUZB3,-2.9097828904915737,95,-0.32462824822392666,0.060135772710534004,4,Short/Long,-0.2814220067749888,1,100
140,AZUL4,TAEE11,-3.0049685712270353,95,6.964259264946383,0.4213967350197072,5,Short/Long,0.569247737150556,7,"140,160,180,200,220,240,250"
100,AZUL4,TIMP3,-3.1846838538497604,95,2.162793342112683,0.30447942602384775,4,Short/Long,0.3293607072107543,8,"100,120,140,160,180,200,240,250"
100,AZUL4,UGPA3,-2.9256975617785455,95,1.4097725776921157,0.26446158186164376,4,Long/Short,0.40312976530737454,6,"100,180,200,220,240,250"
120,AZUL4,USIM5,-3.760330553733818,99,2.250277992731527,1.3001407554644113,4,Long/Short,0.6076722243274993,6,"120,140,160,180,200,220"
140,AZUL4,VALE3,-4.106980501309958,99,2.186996549757559,2.158324441708279,3,Short/Long,0.5666931331395726,3,"140,160,180"
120,AZUL4,VIVT4,-3.2969731109898954,95,0.3434599136249,0.19984562629731298,5,Short/Long,0.19277354868002336,8,"120,140,160,180,200,220,240,250"
120,AZUL4,VVAR3,-3.0580487310856967,95,0.8192512195249785,0.636830884433411,5,Short/Long,0.6437438472836041,4,"120,160,180,200"
140,B3SA3,BBAS3,-3.0290515905873057,95,1.0262730278106873,2.130745266380202,6,Long/Short,0.8236307773128067,2,"140,160"
100,B3SA3,BBDC3,-3.0741364705640275,95,2.4668873456529177,1.9801278679149488,4,Long/Short,0.635831417182496,5,"100,120,140,160,180"
100,B3SA3,BBDC4,-3.153109147987395,95,2.2223619300019166,1.9188412080960038,4,Long/Short,0.6040176095851809,5,"100,120,140,160,180"
140,B3SA3,BBSE3,-3.227387352040344,95,2.266299905755396,1.9509496318138015,5,Long/Short,0.7139867705859401,3,"140,160,180"
100,B3SA3,BPAC11,-3.1281632153435375,95,0.44855470598214814,0.7637727109178422,4,Long/Short,0.6624896841577259,5,"100,120,140,160,180"
120,B3SA3,BRML3,-3.073427390099134,95,2.9883795794350223,1.6319085867520207,5,Long/Short,0.6751876591206378,3,"120,140,160"
240,B3SA3,BTOW3,-2.9973737900990867,95,0.4581696937016521,1.4654587627027584,10,Short/Long,0.5941331199261652,2,"240,250"
140,B3SA3,CIEL3,-3.0724288551047114,95,6.371505022424193,1.6051329187752215,4,Long/Short,0.5701378803032352,3,"140,160,180"
140,B3SA3,CMIG4,-3.2666082772632845,95,3.4674623565133436,1.7361603897287106,5,Long/Short,0.7319851530403638,2,"140,160"
100,B3SA3,COGN3,-4.0411640941438725,99,3.1299915027821346,0.6060088923598933,2,Long/Short,0.4348215806957319,5,"100,120,140,160,180"
160,B3SA3,CSAN3,-2.947311500852773,95,0.5936662578828988,0.486815020794204,7,Long/Short,0.7628316999421704,1,160
180,B3SA3,CSNA3,-2.9256522523787547,95,2.1580231575494677,2.0164706118021702,9,Long/Short,0.603055200725862,1,180
140,B3SA3,CVCB3,-3.008721110451528,95,0.9916470782309638,1.0172840364659728,5,Long/Short,0.6345558413968261,4,"140,220,240,250"
100,B3SA3,CYRE3,-2.8710304324824802,90,1.3670139588167336,1.119538544203744,4,Long/Short,0.6838652056687418,5,"100,120,140,160,180"
140,B3SA3,EGIE3,-3.192563410451458,95,1.7496396029499137,1.6322202131301955,5,Long/Short,0.6957305147671743,2,"140,160"
100,B3SA3,ELET3,-4.429777865888988,99,1.3329493718614112,2.7766141929736547,2,Long/Short,0.5591341613242055,8,"100,120,140,160,180,200,220,240"
100,B3SA3,ELET6,-3.9194542712518077,99,1.4157321857906133,2.444774312759114,3,Long/Short,0.5857571259193487,5,"100,120,140,160,180"
120,B3SA3,EMBR3,-2.8891113517710982,95,2.3485251319052565,2.449628615778303,6,Long/Short,0.5625308020180091,3,"120,140,160"
100,B3SA3,ENBR3,-3.2034461729285506,95,3.6291048815140803,3.0637788472619887,5,Long/Short,0.5856835635184622,3,"100,140,160"
100,B3SA3,EQTL3,-3.4823838274132317,95,2.867710860419661,1.2390805302926375,3,Long/Short,0.6592368397289384,5,"100,120,140,160,180"
160,B3SA3,FLRY3,-2.9759754137915206,95,1.8547423921734831,3.067232602389005,5,Long/Short,0.6741306848062656,1,160
160,B3SA3,GGBR4,-2.890869291292605,95,1.654724693770752,2.1136222696371787,8,Long/Short,0.7147638354575834,1,160
160,B3SA3,GOAU4,-2.8840238234620457,95,3.361514856693347,2.0549620569348783,8,Long/Short,0.7259853867838073,1,160
100,B3SA3,HAPV3,-3.1901466280035873,95,0.9482015306650373,2.828243399208583,5,Long/Short,0.4225390542583358,1,100
140,B3SA3,HGTX3,-3.5545830772600326,99,1.6939936776736582,3.367344814792836,7,Long/Short,0.7156165798090863,2,"140,180"
140,B3SA3,HYPE3,-3.137147823471711,95,1.8190951850454244,1.0880481195077931,5,Long/Short,0.7023259521489915,2,"140,160"
100,B3SA3,ITSA4,-3.177495415789018,95,5.935318076768001,1.2921956801992207,4,Long/Short,0.5836731103364662,5,"100,120,140,160,180"
100,B3SA3,ITUB4,-2.9259195634338164,95,1.7041323094323433,1.4997269836060625,5,Long/Short,0.5211657815557286,5,"100,120,140,160,180"
120,B3SA3,JBSS3,-2.873451963626915,90,-1.1975224379871003,2.3242299089972973,4,Long/Short,0.31976686186021164,1,120
100,B3SA3,KLBN11,-3.8823514161053985,99,-2.2406040342758082,2.916052644561591,2,Long/Short,-0.06683706417044483,2,"100,120"
140,B3SA3,LREN3,-3.046734062802311,95,0.9444443948342817,2.359671663175945,7,Long/Short,0.7266535057804426,2,"140,160"
180,B3SA3,MGLU3,-2.963421014696819,95,0.6375555602643379,1.7683766540704127,8,Long/Short,0.7298960460531531,5,"180,200,220,240,250"
100,B3SA3,MRFG3,-2.9024098890501344,95,-2.1302359109563964,1.7759123041000733,5,Long/Short,-0.11422906979553406,2,"100,120"
140,B3SA3,MRVE3,-3.0592226735565027,95,2.3788382308265863,0.40530784982962653,5,Long/Short,0.7885161540500027,2,"140,180"
160,B3SA3,MULT3,-2.896759453865909,95,1.5642317092073985,2.068614558049604,6,Long/Short,0.7349522888907969,1,160
160,B3SA3,QUAL3,-3.089877429766863,95,1.0580585176615958,2.9342384012643192,6,Long/Short,0.70203971754661,1,160
100,B3SA3,RADL3,-2.9316555836209557,95,0.639438886302018,2.0837519072226383,4,Long/Short,0.4019998434568428,3,"100,140,160"
140,B3SA3,SANB11,-2.9136246078582655,95,1.3659861772137625,1.7932089589162896,6,Long/Short,0.7538198297919017,2,"140,160"
140,B3SA3,SBSP3,-2.9413159499784416,95,0.6730113916241648,0.5024321841676578,6,Short/Long,0.6780857533697886,3,"140,160,180"
100,B3SA3,TIMP3,-3.516650536275864,99,4.529723157677692,1.8876348116916215,3,Long/Short,0.4657074237227991,4,"100,120,140,160"
140,B3SA3,USIM5,-3.1525200054862763,95,3.079481403230778,2.7541038201838317,7,Long/Short,0.6479691557514129,3,"140,160,180"
140,B3SA3,VALE3,-2.8991208948677754,95,1.2741648413418871,0.21159201087214163,6,Long/Short,0.6908630706739624,1,140
120,B3SA3,VIVT4,-3.155934603573931,95,0.9987964160902948,1.739403669140893,6,Long/Short,0.3779729789909848,4,"120,140,160,180"
160,B3SA3,VVAR3,-3.00194615781213,95,1.619091499490995,1.713798471609966,5,Long/Short,0.6867128921995648,1,160
180,BBAS3,BBDC3,-3.043010965892121,95,1.5819392363470108,0.2887708487972205,7,Long/Short,0.9263133432445122,5,"180,200,220,240,250"
100,BBAS3,BBDC4,-2.8729565004980953,90,1.3540026389774296,0.12582379470279875,4,Short/Long,0.8822665157049321,7,"100,160,180,200,220,240,250"
100,BBAS3,BBSE3,-2.9715383972187626,95,1.2910128696856549,0.7670214734647138,4,Long/Short,0.6459744701290774,8,"100,140,160,180,200,220,240,250"
100,BBAS3,BPAC11,-2.887977197864283,90,0.19174393877614895,0.6117756203471391,4,Short/Long,0.6819472376979228,4,"100,120,140,160"
140,BBAS3,BRAP4,-3.144221976122297,95,1.3909685208840616,0.24038912554088052,5,Short/Long,0.6212108537483744,6,"140,180,200,220,240,250"
140,BBAS3,BRDT3,-3.059291190327253,95,1.614018370027404,0.7602606495450728,5,Short/Long,0.8403302496264484,7,"140,160,180,200,220,240,250"
100,BBAS3,BRML3,-2.967770059466842,95,2.0848127886777874,0.03836306360363139,4,Short/Long,0.6974443016084632,7,"100,120,140,160,180,200,250"
100,BBAS3,CCRO3,-3.888045230006579,99,1.6646061217579944,0.7479265786733582,3,Long/Short,0.6497329874246446,8,"100,140,160,180,200,220,240,250"
100,BBAS3,CIEL3,-2.922453333396601,95,2.9223452163285932,0.18239930512491787,4,Long/Short,0.4571593065823915,7,"100,120,160,180,220,240,250"
100,BBAS3,CMIG4,-5.023110736421156,99,2.380050356094372,0.29248132773627483,2,Long/Short,0.6954725616607071,7,"100,120,140,160,180,200,220"
100,BBAS3,COGN3,-2.8787675963971533,90,1.2653627537550236,0.5788301935949992,4,Short/Long,0.5395295390404624,9,"100,120,140,160,180,200,220,240,250"
200,BBAS3,CPFE3,-2.88093987301239,95,1.8568048316462966,1.8925341030453864,10,Short/Long,0.7350683501815659,4,"200,220,240,250"
140,BBAS3,CSAN3,-3.5926608443608967,99,0.5738671138516651,2.087865329778083,5,Short/Long,0.761570006502474,7,"140,160,180,200,220,240,250"
140,BBAS3,CSNA3,-3.7436888352882796,99,2.6122098790299497,1.4017323276781566,4,Long/Short,0.686976353319141,4,"140,160,180,200"
100,BBAS3,CVCB3,-4.829053235885937,99,0.733680608146923,0.7492657156454521,2,Short/Long,0.6192142900250779,3,"100,120,140"
120,BBAS3,CYRE3,-3.081672752338325,95,0.6455536729559195,0.3385993989479703,4,Short/Long,0.8114437869306287,8,"120,140,160,180,200,220,240,250"
100,BBAS3,ECOR3,-4.046805095973692,99,1.6152574689250412,0.14402622850508137,3,Short/Long,0.6101122471082924,9,"100,120,140,160,180,200,220,240,250"
100,BBAS3,EGIE3,-3.885450933644729,99,1.2705808955215325,0.2330926104568495,2,Long/Short,0.6005629598974326,9,"100,120,140,160,180,200,220,240,250"
100,BBAS3,ELET3,-3.065322366751966,95,0.6102272628562808,0.7286424845940094,4,Long/Short,0.628977758882397,5,"100,120,140,160,180"
140,BBAS3,ELET6,-3.1119617723930717,95,1.1897902687112982,0.36492606135244776,5,Short/Long,0.8078399958099021,3,"140,160,180"
100,BBAS3,EMBR3,-3.036146207552053,95,1.8040689738970057,1.2448248605036891,4,Long/Short,0.6322541713776283,9,"100,120,140,160,180,200,220,240,250"
100,BBAS3,ENBR3,-4.333254253745257,99,2.6162660457029565,2.6541697742074084,2,Long/Short,0.5482665508020317,9,"100,120,140,160,180,200,220,240,250"
140,BBAS3,ENGI11,-2.9419252798669397,95,0.9831072409467061,1.4634286364851958,5,Short/Long,0.6996384922729255,7,"140,160,180,200,220,240,250"
120,BBAS3,EQTL3,-3.0021598424024214,95,1.2068390325721057,0.18553640409112893,4,Short/Long,0.6954511099911274,8,"120,140,160,180,200,220,240,250"
100,BBAS3,FLRY3,-3.753701942393052,99,1.130532531754473,2.834389172434329,3,Long/Short,0.4730709996628979,9,"100,120,140,160,180,200,220,240,250"
120,BBAS3,GGBR4,-2.8802824414096637,90,1.7107112997673237,1.0450589628175062,5,Long/Short,0.7259581702024265,8,"120,140,160,180,200,220,240,250"
100,BBAS3,GNDI3,-3.0625784011019612,95,0.49732801874085114,1.557164900263287,4,Long/Short,0.39242423776923574,7,"100,160,180,200,220,240,250"
120,BBAS3,GOAU4,-3.511738115527287,99,4.401577030992146,0.8016550915912326,4,Long/Short,0.7160691883629289,8,"120,140,160,180,200,220,240,250"
100,BBAS3,GOLL4,-3.6125532146628383,99,0.683788647644553,0.3073807297580294,3,Long/Short,0.5972844169413397,8,"100,140,160,180,200,220,240,250"
100,BBAS3,HAPV3,-3.634722655993304,99,0.564211820653157,1.6124789760404556,3,Long/Short,0.3963523837361758,1,100
140,BBAS3,HGTX3,-3.599539306840689,99,1.7225400660134798,3.2984745059092,5,Long/Short,0.7753340680511754,1,140
100,BBAS3,HYPE3,-3.7655995730777296,99,0.8061175471119864,0.4966671037722198,3,Long/Short,0.3140264401063504,9,"100,120,140,160,180,200,220,240,250"
140,BBAS3,IGTA3,-4.437159334456993,99,0.9059012303319264,0.49309350703548865,3,Long/Short,0.7810088547137028,7,"140,160,180,200,220,240,250"
100,BBAS3,IRBR3,-3.207850225669332,95,0.9245482110206487,0.8026804924750741,4,Long/Short,0.2609413186506521,8,"100,140,160,180,200,220,240,250"
120,BBAS3,ITSA4,-3.0128291359918355,95,3.575836129110857,1.0290792593875686,4,Short/Long,0.8664567663325207,7,"120,140,160,180,220,240,250"
100,BBAS3,ITUB4,-3.251865349975219,95,1.062190903430701,0.7321634124584028,3,Short/Long,0.8249283373274371,6,"100,140,160,180,240,250"
100,BBAS3,JBSS3,-3.3933013964381424,95,-0.9169912716685649,1.1813042138489451,3,Long/Short,0.04610409528833834,2,"100,120"
100,BBAS3,KLBN11,-3.769149016423523,99,-1.0006343297417237,0.9207582751156621,3,Long/Short,-0.13614355245698373,2,"100,120"
160,BBAS3,LAME4,-2.9381434426539217,95,1.4471299494313565,2.25356134400448,8,Short/Long,0.6982625542569254,4,"160,180,200,220"
100,BBAS3,LREN3,-3.017882623491084,95,0.5953995082132975,2.0966340274998303,4,Long/Short,0.6115059216920214,9,"100,120,140,160,180,200,220,240,250"
140,BBAS3,MGLU3,-3.209897892831476,95,0.6821566493630131,0.1513390155009929,5,Long/Short,0.70294336661344,3,"140,160,180"
100,BBAS3,MRFG3,-3.053115941725104,95,-0.967200750230806,0.4653898858213146,4,Long/Short,-0.04037987941074831,1,100
140,BBAS3,MRVE3,-3.1552418315948967,95,2.130657717442955,1.9139960634904165,5,Short/Long,0.7885681803092963,7,"140,160,180,200,220,240,250"
140,BBAS3,MULT3,-4.577755428508202,99,1.5331806774269732,0.25587926774619296,4,Long/Short,0.780373614163848,7,"140,160,180,200,220,240,250"
140,BBAS3,PETR3,-2.9654061633641673,95,1.2197232438641101,0.8332375556341147,7,Short/Long,0.7703127295026091,2,"140,160"
100,BBAS3,PETR4,-3.0515351131175454,95,1.5783414120655643,0.4284320266468003,4,Short/Long,0.6323170958931994,7,"100,140,160,180,220,240,250"
140,BBAS3,QUAL3,-3.375487184702293,95,1.0836994191306522,1.508649446439146,5,Long/Short,0.7200317510168097,7,"140,160,180,200,220,240,250"
140,BBAS3,RADL3,-3.0207714140013713,95,0.6919951856673506,0.43742877032466343,5,Short/Long,0.45263443140410203,2,"140,160"
100,BBAS3,RAIL3,-4.043901244164147,99,1.4248360988248634,0.08124764114652692,3,Short/Long,0.37928368228403303,1,100
140,BBAS3,RENT3,-3.8041904814838734,99,0.701589529683466,0.4917256422842694,4,Long/Short,0.7357895365924041,6,"140,160,180,200,220,240"
140,BBAS3,SANB11,-3.178211076617315,95,1.331123117285272,0.18809455749491166,5,Short/Long,0.8976226332801996,5,"140,180,200,240,250"
100,BBAS3,SBSP3,-3.2232317184541324,95,0.2809841089128743,1.004428430620796,3,Short/Long,0.6048106603083663,8,"100,120,160,180,200,220,240,250"
200,BBAS3,SULA11,-2.895985953663972,95,0.7136412560724661,1.718766670563825,9,Short/Long,0.6994484677139836,4,"200,220,240,250"
100,BBAS3,SUZB3,-3.670985772725783,99,-0.3620333733977146,0.7646575027271811,3,Long/Short,-0.27691775504084315,2,"100,120"
120,BBAS3,TAEE11,-3.057353781600437,95,1.8237756658526108,0.7874785633428859,5,Long/Short,0.632741973339026,8,"120,140,160,180,200,220,240,250"
100,BBAS3,TIMP3,-3.5399575145880426,99,2.285142160595384,0.38476816034083394,3,Long/Short,0.4448277181835048,6,"100,120,140,160,180,200"
100,BBAS3,UGPA3,-4.265878398143958,99,1.6884805199981272,1.5501597411924002,2,Long/Short,0.5921654359905669,8,"100,120,140,180,200,220,240,250"
120,BBAS3,USIM5,-3.0197247721350244,95,1.5967531581394707,1.8692309150091038,5,Long/Short,0.6942773069642355,8,"120,140,160,180,200,220,240,250"
100,BBAS3,VALE3,-3.078258407058449,95,0.5919500803015048,0.19667884849643863,4,Short/Long,0.23387249443293026,4,"100,140,160,180"
120,BBAS3,VIVT4,-3.0621234497544174,95,0.46916642624170085,0.48932754553300856,5,Long/Short,0.36179456692566925,8,"120,140,160,180,200,220,240,250"
120,BBAS3,VVAR3,-3.830728061500234,99,1.0615135459296405,0.12303003905149792,3,Short/Long,0.6908563582967747,6,"120,140,160,180,200,220"
100,BBDC3,BBDC4,-5.134196918100995,99,0.8876467697572089,0.32367445989247656,2,Short/Long,0.9613585973146364,5,"100,120,220,240,250"
100,BBDC3,BBSE3,-3.3958017797693607,95,0.8373880668880004,0.9335705108921103,3,Long/Short,0.6181631328903355,9,"100,120,140,160,180,200,220,240,250"
120,BBDC3,BEEF3,-2.955023572356418,95,-0.3728151650129674,1.2717679839859986,4,Long/Short,0.07328931479389393,1,120
100,BBDC3,BPAC11,-3.0004710932128082,95,0.12709112249981386,0.7471901230886193,4,Short/Long,0.674282117627244,7,"100,120,140,160,180,200,220"
140,BBDC3,BRAP4,-2.9651706485641465,95,0.7962475006124446,0.3072510326914874,6,Short/Long,0.6701389375644737,5,"140,160,180,200,220"
200,BBDC3,BRDT3,-2.987561765389021,95,0.9966309650037978,0.9160246200900108,8,Short/Long,0.7820752358405151,2,"200,220"
120,BBDC3,BRML3,-3.0541084953664566,95,1.1289636457115626,0.23286365713201315,4,Short/Long,0.6890987424734761,7,"120,140,160,180,200,220,250"
160,BBDC3,CCRO3,-3.1505765444425093,95,1.7586609683355827,0.8677767812876225,8,Short/Long,0.793060202139957,6,"160,180,200,220,240,250"
100,BBDC3,CIEL3,-3.916204404826974,99,2.1293627500739047,0.0979667601049745,3,Long/Short,0.412777705629617,9,"100,120,140,160,180,200,220,240,250"
100,BBDC3,CMIG4,-3.382161902519707,95,1.390744784383526,0.47920768067573855,3,Long/Short,0.710946359686935,3,"100,120,160"
100,BBDC3,COGN3,-2.9470963291536143,95,0.8567838276075181,0.7636984838937348,4,Short/Long,0.5469673416575617,9,"100,120,140,160,180,200,220,240,250"
140,BBDC3,CSAN3,-3.7147384628254376,99,0.3263523922162023,2.201088339827011,4,Short/Long,0.734620179349466,7,"140,160,180,200,220,240,250"
140,BBDC3,CSNA3,-2.939690771198992,95,1.460913899796736,1.1593049477786144,5,Long/Short,0.6961293790140229,4,"140,160,180,200"
100,BBDC3,CVCB3,-3.657680529947809,99,0.44018253132744667,0.4908000012159618,2,Short/Long,0.6594923314844015,5,"100,120,140,160,180"
120,BBDC3,CYRE3,-3.826658700164783,99,0.41892746667391473,0.7794825657234027,3,Short/Long,0.7379159164543411,7,"120,160,180,200,220,240,250"
160,BBDC3,ECOR3,-3.4274336491145223,95,1.4621264479302887,1.1587524504733557,6,Short/Long,0.7658688032363903,6,"160,180,200,220,240,250"
100,BBDC3,EGIE3,-3.3299675270973714,95,0.7327142902151259,0.3996026455865647,3,Long/Short,0.5652451184166828,5,"100,120,140,160,180"
100,BBDC3,ELET3,-3.726738390042699,99,0.4117569963675797,0.8994437470459348,3,Long/Short,0.6170723295746818,6,"100,120,140,160,180,200"
100,BBDC3,ELET6,-3.2105065572001372,95,0.4244125085028085,0.692703023122432,4,Long/Short,0.62035846496082,6,"100,120,140,160,180,200"
100,BBDC3,EMBR3,-3.644180110149314,99,1.2300604702349391,1.661517158249427,3,Long/Short,0.6968363916504167,9,"100,120,140,160,180,200,220,240,250"
100,BBDC3,ENBR3,-4.008518518846849,99,1.557352401188419,2.645818102109215,2,Long/Short,0.5066648025129844,3,"100,160,180"
100,BBDC3,EQTL3,-3.364792574124609,95,0.8332393587554385,0.5223468661561733,3,Short/Long,0.5815426372359057,7,"100,120,140,160,180,200,220"
100,BBDC3,FLRY3,-3.3415842463127428,95,0.6770808744953735,2.8620525240808163,3,Long/Short,0.4868440579694647,6,"100,160,180,200,240,250"
140,BBDC3,GGBR4,-3.2546010023656304,95,1.0374423024561117,0.871234799106038,5,Long/Short,0.7729422286839523,7,"140,160,180,200,220,240,250"
180,BBDC3,GNDI3,-2.895874296381873,95,0.3976608849366153,0.1964115185931215,7,Short/Long,0.6357908445646516,4,"180,200,220,240"
120,BBDC3,GOAU4,-3.2866129439743514,95,2.5181556430158683,0.5654332605361352,4,Long/Short,0.6700801166506023,8,"120,140,160,180,200,220,240,250"
140,BBDC3,GOLL4,-2.9269066966475332,95,0.4716744998546497,0.5239295062351583,4,Short/Long,0.6896914488486715,7,"140,160,180,200,220,240,250"
100,BBDC3,HAPV3,-3.7326379468502107,99,0.3594857540735644,1.8386756598506846,2,Long/Short,0.3801615243820788,2,"100,180"
140,BBDC3,HGTX3,-3.369959570600762,95,0.9771563678951719,3.211377417890553,5,Long/Short,0.7201992065014127,1,140
100,BBDC3,HYPE3,-3.970700301404438,99,0.5270325266284109,0.6088178533920816,2,Long/Short,0.3673266975056448,8,"100,120,140,160,200,220,240,250"
160,BBDC3,IGTA3,-3.2569126647033007,95,0.5544243579923809,0.07857343178043888,5,Long/Short,0.7548876761025893,3,"160,240,250"
100,BBDC3,IRBR3,-2.947766805559145,95,0.5744576557417734,0.9061721531376828,4,Long/Short,0.30611393641496504,8,"100,140,160,180,200,220,240,250"
100,BBDC3,ITSA4,-3.956884923295549,99,2.214668256007095,1.5756322742250455,3,Short/Long,0.8862444724380681,6,"100,120,160,180,220,250"
160,BBDC3,ITUB4,-2.954663363930123,95,1.1153364920442166,1.9294211876321627,7,Short/Long,0.8924182376820182,1,160
100,BBDC3,JBSS3,-3.343395004548266,95,-0.5535789475014212,1.2640147097498307,3,Long/Short,0.06577162508172547,2,"100,120"
100,BBDC3,KLBN11,-4.404227762659694,99,-0.6799841871923813,1.1179598184387933,2,Long/Short,-0.10130006755642876,2,"100,120"
180,BBDC3,LAME4,-3.099251816367792,95,0.8818791251568557,2.322989187120806,9,Short/Long,0.6475510446183972,3,"180,200,220"
160,BBDC3,LREN3,-3.218027225719266,95,0.5547486966100614,0.9618363513315729,6,Long/Short,0.7379588987925337,6,"160,180,200,220,240,250"
160,BBDC3,MGLU3,-3.2722695069630263,95,0.3750091250593562,0.026873130407510434,5,Long/Short,0.6208032416360285,2,"160,180"
100,BBDC3,MRFG3,-3.1974604424265425,95,-0.676017476251301,0.49667624717369063,4,Long/Short,-0.07299856158278763,2,"100,120"
160,BBDC3,MRVE3,-3.4270915247256273,95,1.207141392107582,1.800268944695212,5,Short/Long,0.6941170464212185,5,"160,180,200,220,240"
140,BBDC3,MULT3,-3.0325231618246113,95,0.8485625250369303,0.09540951390178384,6,Long/Short,0.7604676949096871,4,"140,160,180,250"
220,BBDC3,PETR4,-2.8618334579049147,90,0.7558443665096788,0.4423902922762772,9,Short/Long,0.7153608981484887,1,220
140,BBDC3,QUAL3,-3.6392176638072025,99,0.6216497073266475,1.5738246739875112,4,Long/Short,0.703642805708343,6,"140,160,200,220,240,250"
160,BBDC3,RADL3,-3.0952705053610323,95,0.45011245583759296,0.7349514518374433,5,Short/Long,0.4257254026667901,2,"160,250"
